,Unnamed: 0,url,emotion,headline,source,yr,sentiment,rel
30621,4178630,https://www.foxbusiness.com/markets/disappointing-earnings-hit-oracle-and-other-stocks2watch,fear,Disappointing ... #Stocks2Watch,fox,2014,-1,1
33194,4249747,https://www.foxbusiness.com/markets/umpqua-posts-profit-in-third-quarter-beats-on-adjusted-basis,neutral,Umpqua ... basis,fox,2014,0,1
34064,4260284,https://www.foxbusiness.com/markets/d-r-hortons-profit-rises-but-falls-short-of-expectations,sadness,D.R. ... Expectations,fox,2014,-1,1
30486,4172358,https://www.foxbusiness.com/markets/eastern-european-turmoil-hits-stocks,fear,Eastern ... Stocks,fox,2014,-1,1
31850,4220534,https://www.foxbusiness.com/markets/analysts-assess-amazons-investment-strategy-following-lackluster-2q-performance,sadness,Analysts ... performance,fox,2014,-1,1
32973,4246901,https://www.foxbusiness.com/markets/faa-restricts-airspace-to-deter-sightseers-above-lava-flowing-toward-hawaii-communities,fear,FAA ... communities,fox,2014,-1,1
33612,4254447,https://www.foxbusiness.com/markets/virginia-gas-prices-continue-decline-average-per-gallon-cost-down-1-cent-from-last-week,sadness,Virginia ... week,fox,2014,-1,1
33511,4253161,https://www.foxbusiness.com/markets/be-wary-of-ebola-stocks,fear,Be ... Stocks,fox,2014,-1,1
31881,4221395,https://www.foxbusiness.com/markets/healthsouth-2nd-quarter-profit-falls-49-percent-beats-estimate,sadness,HealthSouth ... estimate,fox,2014,-1,1
31700,4219107,https://www.foxbusiness.com/markets/intuitive-surgical-2nd-quarter-profit-drops-35-percent-tops-estimate,sadness,Intuitive ... estimate,fox,2014,-1,1
32654,4236931,https://www.foxbusiness.com/markets/furniture-giant-ikea-sees-sales-rise-globally-with-china-its-fastest-growing-market,neutral,Furniture ... market,fox,2014,0,1
31009,4194060,https://www.foxbusiness.com/features/aig-profit-falls-amid-higher-catastrophe-losses,joy,AIG ... Losses,fox,2014,1,1
34603,4269622,https://www.foxbusiness.com/markets/bob-evans-seeks-new-strategy-on-tepid-results,neutral,Bob ... Results,fox,2014,0,1
33262,4250367,https://www.foxbusiness.com/markets/us-stocks-sharply-higher-following-good-news-on-corporate-earnings-ge-morgan-stanley-gain,surprise,US ... gain,fox,2014,0,1
34954,4275149,https://www.foxbusiness.com/markets/ge-sees-positives-in-crude-oils-slide,neutral,GE ... Slide,fox,2014,0,1
30937,4191827,https://www.foxbusiness.com/markets/mid-market-report-prestige-scoops-up-insight-for-750-million,neutral,Mid-Market ... Million,fox,2014,0,1
35162,4277499,https://www.foxbusiness.com/markets/is-dollar-tree-inc-s-stock-still-a-buy,neutral,Is ... Buy?,fox,2014,0,1
31679,4218693,https://www.foxbusiness.com/markets/south-carolina-ports-authority-records-8-percent-container-growth-for-fiscal-14,neutral,South ... '14,fox,2014,0,1
35165,4277532,https://www.foxbusiness.com/markets/why-gilead-sciences-shares-tumbled-today,sadness,Why ... Today,fox,2014,-1,1
33402,4252237,https://www.foxbusiness.com/markets/japan-stocks-fall-taking-cue-from-wall-street,fear,Japan ... Street,fox,2014,-1,1
34339,4264582,https://www.foxbusiness.com/markets/aaa-survey-finds-retail-gasoline-prices-across-texas-nationwide-down-7-cents-this-week,neutral,AAA ... week,fox,2014,0,1
34551,4269088,https://www.foxbusiness.com/markets/royal-caribbean-joins-sp-500-among-other-index-changes,neutral,Royal ... changes,fox,2014,0,1
34634,4269980,https://www.foxbusiness.com/features/gsk-cuts-u-s-sales-and-research-jobs-as-market-gets-tougher,sadness,GSK ... Tougher,fox,2014,-1,1
30658,4180533,https://www.foxbusiness.com/markets/european-stocks-shrug-off-ifo-survey-u-s-data-ahead,fear,European ... Ahead,fox,2014,-1,1
34845,4273543,https://www.foxbusiness.com/markets/activist-investor-starboard-buys-stakes-in-staples-increases-stake-in-rival-office-depot,neutral,Activist ... Depot,fox,2014,0,1
31645,4217441,https://www.foxbusiness.com/features/chipmaker-amd-posts-2q-loss-stock-dives,sadness,Chipmaker ... Dives,fox,2014,-1,1
32109,4224771,https://www.foxbusiness.com/features/chesapeake-energy-quarterly-profit-lower,sadness,Chesapeake ... lower,fox,2014,-1,1
31925,4221763,https://www.foxbusiness.com/markets/mcgraw-hill-2nd-quarter-profit-increases-15-percent-tops-estimate,surprise,McGraw ... estimate,fox,2014,0,1
31226,4203751,https://www.foxbusiness.com/markets/hennessy-capex-rebound-to-lift-stocks-further,neutral,Hennessy: ... Further,fox,2014,0,1
33321,4251393,https://www.foxbusiness.com/markets/chipotle-tops-analyst-estimates-but-flags-higher-costs,neutral,Chipotle ... Costs,fox,2014,0,1
33067,4248089,https://www.foxbusiness.com/markets/germany-refuses-permission-for-34-air-berlin-etihad-codeshares-airline-to-challenge-move,anger,Germany ... move,fox,2014,-1,1
32659,4237052,https://www.foxbusiness.com/features/fitch-downgrades-sears-credit-rating,neutral,Fitch ... Rating,fox,2014,0,1
33567,4254193,https://www.foxbusiness.com/markets/express-scripts-matches-3q-earnings-expectations-tops-revenue-forecasts,neutral,Express ... forecasts,fox,2014,0,1
31362,4210949,https://www.foxbusiness.com/markets/global-markets-set-aside-u-s-growth-shock,fear,Global ... Shock,fox,2014,-1,1
35003,4275697,https://www.foxbusiness.com/markets/rice-midstream-partners-stock-falls-below-ipo-price-on-first-day,surprise,Rice ... Day,fox,2014,0,1
32888,4245189,https://www.foxbusiness.com/markets/us-stock-market-limps-to-a-mixed-close-stabilizing-after-three-straight-drops,neutral,US ... drops,fox,2014,0,1
33857,4257078,https://www.foxbusiness.com/markets/dish-misses-3q-profit-and-revenue-expectations,sadness,Dish ... expectations,fox,2014,-1,1
31753,4219469,https://www.foxbusiness.com/markets/fortune-500-maker-of-bubble-wrap-food-packaging-sealed-air-corp-moving-hq-from-nj-to-nc,neutral,Fortune ... NC,fox,2014,0,1
32432,4231605,https://www.foxbusiness.com/markets/tech-data-posts-2q-profit-results-top-wall-street-expectations,joy,Tech ... expectations,fox,2014,1,1
35164,4277504,https://www.foxbusiness.com/markets/u-s-stocks-open-higher-amid-thin-volumes,neutral,U.S. ... Volumes,fox,2014,0,1
31034,4194637,https://www.foxbusiness.com/markets/dow-sp-climb-but-tech-drags-on-nasdaq,sadness,"Dow, ... Nasdaq",fox,2014,-1,1
31475,4214408,https://www.foxbusiness.com/features/american-apparel-disputes-default-on-lion-capital-loan,sadness,American ... Loan,fox,2014,-1,1
30539,4173638,https://www.foxbusiness.com/features/gold-rises-1-as-european-bank-leaves-rate-unchanged,neutral,Gold ... Unchanged,fox,2014,0,1
31719,4219174,https://www.foxbusiness.com/markets/activist-investor-ackman-attacks-herbalifes-nutrition-clubs-market-shrugs-off-allegations,anger,Activist ... allegations,fox,2014,-1,1
33535,4253819,https://www.foxbusiness.com/markets/us-stocks-open-lower-following-dour-economic-news-from-europe,sadness,US ... Europe,fox,2014,-1,1
31920,4221682,https://www.foxbusiness.com/markets/ak-steel-posts-smaller-second-quarter-loss-tops-estimate,sadness,AK ... estimate,fox,2014,-1,1
32322,4228992,https://www.foxbusiness.com/markets/steve-ballmer-debuts-as-la-clippers-owner,sadness,Steve ... Owner,fox,2014,-1,1
34120,4260829,https://www.foxbusiness.com/markets/report-us-farm-tractor-sales-unchanged-but-combine-sales-plummet-in-october,sadness,Report: ... October,fox,2014,-1,1
32052,4223824,https://www.foxbusiness.com/markets/delta-air-lines-reports-rising-traffic-and-revenue-trend-shows-no-let-up-in-air-travel-demand,sadness,Delta ... demand,fox,2014,-1,1
34571,4269251,https://www.foxbusiness.com/markets/excessive-risk-taking-market-fragility-threaten-stability-treasury-says,fear,Excessive ... Says,fox,2014,-1,1
34609,4269762,https://www.foxbusiness.com/markets/tasers-stock-drops-after-analyst-downgrade,sadness,Taser's ... Downgrade,fox,2014,-1,1
32406,4230664,https://www.foxbusiness.com/markets/allergan-reviewing-special-meeting-requests-as-valeant-ratchets-up-53b-hostile-takeover-bid,anger,Allergan ... bid,fox,2014,-1,1
34170,4261305,https://www.foxbusiness.com/markets/china-must-transform-its-coal-based-economy-to-meet-climate-change-targets,neutral,China ... targets,fox,2014,0,1
33310,4251229,https://www.foxbusiness.com/markets/markets-maintain-momentum-up-on-apple-earnings-day,neutral,Markets ... Day,fox,2014,0,1
34247,4263149,https://www.foxbusiness.com/markets/japan-stocks-rise-on-hopes-for-new-stimulus-after-economy-slips-into-recession,neutral,Japan ... recession,fox,2014,0,1
34396,4265196,https://www.foxbusiness.com/markets/nc-unemployment-rate-for-october-dipped-to-6-3-percent-in-october,sadness,NC ... October,fox,2014,-1,1
32058,4223855,https://www.foxbusiness.com/markets/autonation-says-july-sales-grew-8-percent,surprise,AutoNation ... percent,fox,2014,0,1
35294,4279405,https://www.foxbusiness.com/markets/us-stocks-ease-in-early-trading-ahead-of-new-year-holiday-weekend,neutral,US ... weekend,fox,2014,0,1
34514,4267841,https://www.foxbusiness.com/markets/tunisias-outgoing-prime-minister-backs-broad-coalition-government-to-implement-reforms,neutral,Tunisia's ... reforms,fox,2014,0,1
33142,4249293,https://www.foxbusiness.com/markets/oregon-jobless-rate-remains-flat-for-september-at-7-1-percent-small-job-loss-recorded,sadness,Oregon ... recorded,fox,2014,-1,1
34358,4264659,https://www.foxbusiness.com/markets/university-of-michigan-forecast-predicts-more-us-economic-growth-job-creation,joy,University ... creation,fox,2014,1,1
33284,4251110,https://www.foxbusiness.com/markets/falling-oil-prices-make-double-edged-sword,anger,Falling ... Sword,fox,2014,-1,1
30473,4171025,https://www.foxbusiness.com/features/credit-suisse-staff-group-demands-ceo-apologize-for-u-s-testimony,sadness,Credit ... Testimony,fox,2014,-1,1
33017,4247282,https://www.foxbusiness.com/markets/dovish-fed-minutes-spark-rebound-rally-on-wall-street,neutral,Dovish ... Street,fox,2014,0,1
35309,4279697,https://www.foxbusiness.com/markets/ap-interview-french-climate-envoy-says-low-oil-prices-could-help-produce-global-warming-deal,neutral,AP ... deal,fox,2014,0,1
32267,4227547,https://www.foxbusiness.com/markets/the-us-stock-market-rises-in-early-trading-following-earnings-corporate-news,joy,The ... news,fox,2014,1,1
33858,4257080,https://www.foxbusiness.com/markets/office-depot-beats-3q-net-income-expectations-meets-revenue-forecasts,joy,Office ... forecasts,fox,2014,1,1
32402,4230469,https://www.foxbusiness.com/markets/stocks-are-little-changed-on-ukraine-concerns-investors-consider-fed-chief-yellens-speech,neutral,Stocks ... speech,fox,2014,0,1
34413,4266181,https://www.foxbusiness.com/markets/stocks-mostly-higher-telecom-weighs-on-dow,sadness,Stocks ... Dow,fox,2014,-1,1
34073,4260326,https://www.foxbusiness.com/features/fossil-group-tops-street-3q-forecasts,neutral,Fossil ... Forecasts,fox,2014,0,1
31145,4198936,https://www.foxbusiness.com/features/stock-futures-rise-ahead-of-fed-minutes,fear,Stock ... Minutes,fox,2014,-1,1
32264,4227534,https://www.foxbusiness.com/markets/ny-comptroller-drops-shareholder-push-as-conagra-agrees-to-policy-on-palm-oil,neutral,NY ... oil,fox,2014,0,1
33794,4256539,https://www.foxbusiness.com/markets/after-4-years-of-high-prices-oil-boomtowns-face-sharply-lower-revenue-growth,anger,After ... growth,fox,2014,-1,1
34215,4262932,https://www.foxbusiness.com/markets/tyson-foods-tops-4q-net-income-and-revenue-expectations-shares-jump,joy,Tyson ... jump,fox,2014,1,1
31488,4214595,https://www.foxbusiness.com/markets/markets-jump-on-dovish-fed-minutes,neutral,Markets ... Minutes,fox,2014,0,1
30415,4168763,https://www.foxbusiness.com/markets/rbs-to-retrench-in-investment-banking-cut-30000-jobs-report,sadness,RBS ... Report,fox,2014,-1,1
31957,4222000,https://www.foxbusiness.com/markets/german-central-bank-chief-says-higher-wages-justified-puts-raise-potential-at-3-percent,joy,German ... percent,fox,2014,1,1
30666,4180925,https://www.foxbusiness.com/markets/asian-markets-extend-u-s-advance-strike-two-week-highs,neutral,Asian ... Highs,fox,2014,0,1
31144,4198666,https://www.foxbusiness.com/politics/dudley-fed-will-eye-market-reaction-in-timing-rate-hikes,neutral,Dudley: ... Hikes,fox,2014,0,1
30972,4192630,https://www.foxbusiness.com/features/yelps-revenue-jumps-as-mobile-advertising-sales-rises,neutral,Yelp's ... Rises,fox,2014,0,1
34199,4261992,https://www.foxbusiness.com/markets/virgin-americas-shares-have-lift-off,neutral,Virgin ... Off,fox,2014,0,1
32850,4244607,https://www.foxbusiness.com/markets/markets-get-thrashed-amid-global-fears,fear,Markets ... Fears,fox,2014,-1,1
30569,4175847,https://www.foxbusiness.com/markets/stocks-stumble-amid-china-concerns,fear,Stocks ... Concerns,fox,2014,-1,1
31183,4200623,https://www.foxbusiness.com/markets/goldman-take-office-depot-over-staples,neutral,Goldman: ... Staples,fox,2014,0,1
32029,4223164,https://www.foxbusiness.com/features/gold-edges-off-6-week-low-before-u-s-payrolls-data,neutral,Gold ... data,fox,2014,0,1
34533,4268787,https://www.foxbusiness.com/markets/stocks-open-lower-on-more-signs-of-china-weakness-crude-oil-edges-higher,neutral,Stocks ... higher,fox,2014,0,1
32370,4229593,https://www.foxbusiness.com/markets/eastern-europe-russia-woes-weighs-on-carlsbergs-q2-profit-full-year-profit-cut,sadness,Eastern ... cut,fox,2014,-1,1
30409,4168453,https://www.foxbusiness.com/features/skippy-bacon-demand-lifts-hormels-1q-profit,joy,"Skippy, ... Profit",fox,2014,1,1
32026,4222987,https://www.foxbusiness.com/features/shares-fall-dollar-up-before-u-s-jobs-data,sadness,Shares ... data,fox,2014,-1,1
34331,4264539,https://www.foxbusiness.com/markets/gap-shares-fall-after-profit-outlook-miss-estimates,sadness,Gap ... Estimates,fox,2014,-1,1
30924,4191228,https://www.foxbusiness.com/markets/stock-futures-fall-on-mixed-earnings-ukraine-worries,neutral,Stock ... Worries,fox,2014,0,1
34976,4275311,https://www.foxbusiness.com/markets/uk-inflation-falls-to-1-3-percent-amid-drops-in-air-fares-and-fuel-prices,sadness,UK ... prices,fox,2014,-1,1
33735,4255460,https://www.foxbusiness.com/features/the-billion-dollar-business-of-haunted-houses,fear,The ... Houses,fox,2014,-1,1
30790,4187815,https://www.foxbusiness.com/features/lowering-your-interest-rate-heloc-vs-0-credit-card,neutral,Lowering ... Card,fox,2014,0,1
32008,4222707,https://www.foxbusiness.com/markets/expedia-second-quarter-profit-rises-25-percent-tops-estimate,joy,Expedia ... estimate,fox,2014,1,1
34678,4270603,https://www.foxbusiness.com/markets/gaps-key-sales-metric-up-6-pct-as-surging-sales-at-old-navy-offset-weak-gap-sales,joy,Gap's ... sales,fox,2014,1,1
33223,4250002,https://www.foxbusiness.com/markets/nestle-reports-3-percent-sales-drop-but-steady-organic-growth-amid-strong-swiss-franc,sadness,Nestle ... franc,fox,2014,-1,1
32683,4237905,https://www.foxbusiness.com/features/dollar-soars-on-u-s-rate-hike-speculation,neutral,Dollar ... Speculation,fox,2014,0,1
32944,4246386,https://www.foxbusiness.com/markets/small-cap-stocks-lead-losses-as-markets-turn,sadness,Small-Cap ... Turn,fox,2014,-1,1
34710,4271285,https://www.foxnews.com/us/sp-cuts-italys-credit-rating-to-1-notch-above-junk-citing-weak-economic-growth,sadness,S&P ... growth,fox,2014,-1,1
33920,4257772,https://www.foxbusiness.com/markets/us-stock-indexes-open-little-changed-a-day-after-setting-a-record-high,neutral,US ... high,fox,2014,0,1
32037,4223234,https://www.foxbusiness.com/markets/allergan-sues-rival-drugmaker-valeant-and-partner-alleging-fraud-in-hostile-takeover-attempt,anger,Allergan ... attempt,fox,2014,-1,1
32753,4241426,https://www.foxbusiness.com/markets/china-and-home-sales-drag-markets-lower,neutral,China ... Lower,fox,2014,0,1
34289,4263849,https://www.foxbusiness.com/markets/lowes-raises-forecast-and-tops-wall-street-expectations-in-3q-as-housing-market-warms,neutral,Lowe's ... warms,fox,2014,0,1
33039,4247697,https://www.foxbusiness.com/markets/u-s-wholesale-inventories-rise-0-7-in-august,neutral,U.S. ... August,fox,2014,0,1
34113,4260789,https://www.foxbusiness.com/features/att-pauses-fiber-until-net-neutrality-rules-pass,neutral,AT&T ... Pass,fox,2014,0,1
31077,4196218,https://www.foxbusiness.com/markets/traders-buying-up-social-media-stocks,neutral,Traders ... Stocks,fox,2014,0,1
31126,4198251,https://www.foxbusiness.com/markets/astrazeneca-drags-european-shares-lower,sadness,AstraZeneca ... Lower,fox,2014,-1,1
31070,4195510,https://www.foxbusiness.com/markets/business-travel-boosts-hiltons-profit,joy,Business ... Profit,fox,2014,1,1
32141,4225039,https://www.foxbusiness.com/markets/ecb-leaves-interest-rates-unchanged,neutral,ECB ... Unchanged,fox,2014,0,1
31600,4217029,https://www.foxbusiness.com/markets/yum-brands-2nd-quarter-profit-increases-19-percent-as-kfc-business-in-china-rebounds,joy,Yum ... rebounds,fox,2014,1,1
31565,4216438,https://www.foxbusiness.com/markets/indias-wholesale-inflation-drops-for-june-though-weak-monsoon-still-a-worry,fear,India's ... worry,fox,2014,-1,1
33566,4254192,https://www.foxbusiness.com/markets/aflac-posts-3q-profit-results-beat-wall-street-estimates,joy,Aflac ... estimates,fox,2014,1,1
32556,4234552,https://www.foxbusiness.com/features/activist-investor-carl-icahn-sells-entire-stake-in-family-dollar-makes-200m-report,sadness,Activist ... Report,fox,2014,-1,1
35107,4276528,https://www.foxbusiness.com/markets/guyana-expects-gold-production-to-drop-amid-fluctuating-prices,neutral,Guyana ... prices,fox,2014,0,1
34622,4269809,https://www.foxbusiness.com/markets/ny-attorney-general-asks-banks-utilities-to-waive-late-fees-because-of-buffalo-storm,anger,NY ... storm,fox,2014,-1,1
