,Unnamed: 0,emotion,headline,url
18750,44811,neutral,Brother ... video,https://www.theguardian.com/world/video/2016/may/20/brother-remembers-british-passenger-on-egyptair-ms804-video
18760,97500,fear,Israeli ... Haifa,https://www.theguardian.com/world/2016/nov/25/israeli-firefighters-gaining-control-forest-fires-haifa
18770,26931,anger,Leon ... claims,https://www.theguardian.com/uk-news/2016/mar/23/leon-brittans-widow-hits-out-at-police-child-abuse-claims
18780,13983,neutral,Vigée ... game,https://www.theguardian.com/artanddesign/2016/feb/12/vigee-le-brun-metropolitan-museum-of-art-woman-artist-revolutionary-france
18790,12900,joy,Rafael ... Club,https://www.theguardian.com/sport/2016/feb/09/rafael-nadal-return-aegon-championships-queens-club-tennis
18800,75363,neutral,Here ... look,https://www.theguardian.com/fashion/2016/sep/08/here-come-the-cropstepper-the-new-raw-denim-look
18810,22795,joy,Birth ... leader,https://www.theguardian.com/world/2002/may/17/northkorea1
18820,30665,neutral,Brand ... approach,https://www.theguardian.com/society/2002/jul/03/mentalhealth.guardiansocietysupplement
18830,1616,fear,Ink ... inquiry,https://www.theguardian.com/society/2002/jan/11/climbie.childprotection
18840,58185,neutral,Staff ... life,https://www.theguardian.com/society/2002/dec/11/christmasappeal.guardiansocietysupplement
18850,56442,sadness,Gloom ... operator,https://www.theguardian.com/business/2002/nov/30/13
18860,1894,neutral,Class ... 2002,https://www.theguardian.com/travel/2002/jan/13/foodanddrink.jayrayneronrestaurants.restaurants
18870,40123,anger,Six ... spam,https://www.theguardian.com/technology/2003/aug/15/spam.comment
18880,3621,neutral,Final ... case,https://www.theguardian.com/sport/2003/jan/22/horseracing.gregwood
18890,13230,fear,Patients ... pill,https://www.theguardian.com/society/2003/mar/14/health.lifeandhealth
18900,10177,sadness,US ... Cuba,https://www.theguardian.com/world/2003/feb/26/usa.duncancampbell
18910,50178,neutral,City's ... call,https://www.theguardian.com/football/2003/oct/14/newsstory.sport2
18920,3594,sadness,Jail ... break,https://www.theguardian.com/society/2003/jan/22/crime.penal
18930,18652,neutral,Small ... world,https://www.theguardian.com/lifeandstyle/2003/apr/13/features.familyandrelationships
18940,73015,fear,Voluntary ... claims,https://www.theguardian.com/world/2017/nov/29/voluntary-evacuation-planned-for-migrants-in-libya-detention-camps
18950,73390,surprise,The ... falling,https://www.theguardian.com/world/commentisfree/2017/dec/02/the-week-in-patriarchy-powerful-men-falling
18960,37580,anger,Claude ... expectations,https://www.theguardian.com/football/blog/2017/jun/15/claude-puel-southampton-premier-league-expectations
18970,14971,anger,'Fake ... again,https://www.theguardian.com/world/2017/feb/28/burundi-fake-news-fuelled-civil-war-used-again-resident-nkurunziza
18980,15374,neutral,Sell ... winner,https://www.theguardian.com/science/2017/mar/06/obesity-sell-high-calorie-foods-in-plain-packaging-says-2017-brain-prize-winner-wolfram-schultz-peter-dayan-ray-dolan
18990,60674,joy,Kazuo ... 2017,https://www.theguardian.com/books/2017/oct/05/kazuo-ishiguro-wins-the-nobel-prize-in-literature
19000,15173,sadness,The ... February,https://www.theguardian.com/uk-news/2017/mar/05/weather-february-2017-temperatures-rainfall-sunshine-winds
19010,41366,neutral,Frozen ... review,https://www.theguardian.com/technology/2013/jun/01/frozen-synapse-game-review
19020,481,anger,Justin ... death,https://www.theguardian.com/music/2013/jan/03/justin-bieber-crackdown-paparazzo-death
19030,70150,neutral,Heineken ... talking,https://www.theguardian.com/sport/2013/sep/11/heineken-cup-future-mediation
19040,25100,neutral,Canada ... jerseys,https://www.theguardian.com/sport/2013/apr/02/canada-women-ice-hockey-livestrong
19050,86368,anger,Caring ... undervalued,https://www.theguardian.com/theobserver/2013/nov/03/letters-caring-needs-skills
19060,7256,neutral,Don't ... Manet,https://www.theguardian.com/commentisfree/2013/jan/27/manet-royal-academy-blockbuster-exhibition
19070,38113,joy,Chelsea ... years,https://www.theguardian.com/lifeandstyle/2013/may/21/chelsea-flower-show-prize-australians
19080,90823,sadness,Roy ... Beckenbauer,https://www.theguardian.com/football/2013/nov/17/roy-hodgson-germany-coach-franz-beckenbauer
19090,91711,sadness,Royal ... note,https://www.theguardian.com/business/marketforceslive/2013/nov/20/royal-mail-advisor-ubs-sell-note
19100,13806,sadness,Syria ... on,https://www.theguardian.com/world/2013/feb/19/syria-civilians-military-stalemate
19110,60582,joy,Shah ... happy',https://www.theguardian.com/film/2013/aug/08/shah-rukh-khan-interview
19120,66919,neutral,Gallery: ... Burma,https://www.theguardian.com/news/gallery/2007/sep/26/internationalnews
19130,86943,neutral,Boon ... town,https://www.theguardian.com/news/2007/dec/10/leadersandreply.mainsection
19140,2349,neutral,Ringing ... changes,https://www.theguardian.com/commentisfree/2007/jan/11/iphone
19150,24299,anger,Al-Qaida ... bombs,https://www.theguardian.com/world/2007/apr/11/alqaida.terrorism
19160,70757,sadness,Shaw's ... fringe,https://www.theguardian.com/sport/2007/oct/12/rugbyunion.rugbyworldcup20074
19170,52511,neutral,New ... hope,https://www.theguardian.com/commentisfree/2007/aug/01/newthinkingandnewhope
19180,9806,surprise,Quins ... Anderson,https://www.theguardian.com/sport/2007/feb/11/rugbyleague.sport1
19190,24173,neutral,One ... Anglo,https://www.theguardian.com/music/musicblog/2007/apr/11/whitestripes
19200,23040,neutral,Marching ... beat?,https://www.theguardian.com/society/2007/apr/06/penal.comment
19210,5229,joy,Al ... hit,https://www.theguardian.com/world/2006/jan/27/film.usa
19220,41079,sadness,ID ... delayed,https://www.theguardian.com/uk/2006/jul/12/idcards.immigrationpolicy
19230,10128,fear,Arsenal ... future,https://www.theguardian.com/football/2006/feb/21/championsleague2
19240,49570,fear,First-time ... salary,https://www.theguardian.com/money/2006/aug/20/firsttimebuyers.property
19250,40765,neutral,Snuffed ... seconds,https://www.theguardian.com/sport/2006/jul/12/worldcup2006.football
19260,18090,neutral,OAPs ... block,https://www.theguardian.com/news/blog/2006/mar/30/post104
19270,73983,neutral,Madonna ... range,https://www.theguardian.com/business/2006/dec/07/highstreetretailers.musicnews
19280,2523,fear,Psychometric ... trip,https://www.theguardian.com/money/2006/jan/14/workandcareers.careers
19290,10705,neutral,Girl ... review,https://www.theguardian.com/film/2012/feb/09/girl-model-review
19300,83510,neutral,Do ... it?,https://www.theguardian.com/music/musicblog/2012/nov/07/cd-collection-reorganise-physical-music
19310,78209,fear,Syria ... 2012,https://www.theguardian.com/world/middle-east-live/2012/oct/17/syria-crisis-ceasefire-attempt-live
19320,65871,neutral,Bose ... review,https://www.theguardian.com/technology/2012/aug/31/bose-videowave-entertainment-system-review
19330,79853,joy,Letter ... Gangtok,https://www.theguardian.com/world/2012/oct/23/letter-from-india-gangtok-sikkim
19340,29441,neutral,Santigold: ... review,https://www.theguardian.com/music/2012/apr/19/santigold-master-make-believe-review
19350,65738,joy,Sea ... dunes,https://www.theguardian.com/lifeandstyle/gardening-blog/2012/aug/31/sea-holly-sand-dunes
19360,74357,joy,Louis ... pictures,https://www.theguardian.com/fashion/gallery/2012/oct/03/paris-fashion-week-louis-vuitton-miu-miu
19370,46273,sadness,Gitta ... 91,https://www.theguardian.com/books/2012/jun/18/gitta-sereny-dies-at-91
19380,24652,disgust,Do ... atmosphere?,https://www.theguardian.com/science/2004/may/13/thisweekssciencequestions3
19390,25205,neutral,Sony ... iPod,https://www.theguardian.com/technology/2004/may/15/mp3players.sony
19400,23676,neutral,Tower ... strength,https://www.theguardian.com/world/2004/may/07/worlddispatch.september11
19410,54102,fear,Women ... fertility,https://www.theguardian.com/uk/2004/oct/17/health.healthandwellbeing
19420,18903,disgust,Young ... poll,https://www.theguardian.com/world/2004/apr/11/southafrica.andrewmeldrum
19430,63605,neutral,Creditors ... payout,https://www.theguardian.com/business/2004/dec/04/2
19440,15460,sadness,Sculthorpe ... banned,https://www.theguardian.com/sport/2004/mar/24/rugbyleague.sthelens
19450,27331,anger,The ... markets,https://www.theguardian.com/commentisfree/cifamerica/2010/apr/08/useconomy-economics
19460,31838,neutral,Jamie ... recipe,https://www.theguardian.com/travel/2010/apr/26/jamie-oliver-swedish-meatballs-recipe
19470,9583,neutral,Frøy ... Silence,https://www.theguardian.com/music/2010/feb/04/froy-aagre-cycle-of-silence
19480,12471,joy,Destination ... Italy,https://www.theguardian.com/travel/2010/feb/14/destination-romance-kate-copstick-venice-italy
19490,56304,joy,Jacques ... preparation,https://www.theguardian.com/uk/2010/jul/28/london-2012-olympics-jacques-rogger
19500,808,neutral,Does ... healthcare?,https://www.theguardian.com/commentisfree/michaeltomasky/2010/jan/04/congress-healthcare-no-conference-ping-pong
19510,46050,sadness,Man ... death,https://www.theguardian.com/uk/2011/jun/22/man-released-bail-boy-hit-and-run-death
19520,12674,fear,Bahrain ... continues,https://www.theguardian.com/sport/2011/feb/17/bahrain-grand-prix-cancel-violence
19530,37708,joy,Connie ... award,https://www.theguardian.com/books/2011/may/23/connie-willis-nebula-award
19540,61407,neutral,Neil ... HBO,https://www.theguardian.com/books/2011/aug/22/neil-gaiman-american-gods-hbo
19550,8271,anger,The ... changes,https://www.theguardian.com/commentisfree/2011/feb/01/pension-changes-women
19560,66222,joy,The ... recovery,https://www.theguardian.com/society/2011/sep/09/surf-therapy-former-servicemen
19570,13222,sadness,Animal ... side,https://www.theguardian.com/film/2011/feb/19/animal-kingdom-david-michod
19580,55638,neutral,Libya: ... fall,https://www.theguardian.com/commentisfree/2011/jul/29/libya-divided-fall-editorial
19590,81466,fear,Ryanair's ... Lingus,https://www.theguardian.com/business/2011/nov/02/ryanair-boss-calls-for-aer-lingus-egm
19600,26334,joy,The ... review,https://www.theguardian.com/stage/2011/apr/08/game-of-love-and-chance-review
19610,44296,neutral,Murray ... progress,https://www.theguardian.com/sport/2005/aug/17/tennis1
19620,42904,neutral,Other ... blogs,https://www.theguardian.com/business/businessinsight/2005/aug/09/otherblogs
19630,42540,fear,Terror ... backfire,https://www.theguardian.com/news/2005/aug/07/leaders.july7
19640,13422,anger,They're ... doomed!,https://www.theguardian.com/artanddesign/2005/mar/09/heritage
19650,9645,fear,European ... grow,https://www.theguardian.com/business/2005/feb/18/medicineandhealth.lifeandhealth
19660,63482,neutral,The ... instinct,https://www.theguardian.com/culture/culturevultureblog/2005/nov/24/thelanguagein
19670,54210,neutral,Scheme ... three-year-olds,https://www.theguardian.com/books/2005/oct/07/news.sarahcrown
19680,358,neutral,Media ... Cycle,https://theintercept.com/2015/05/22/one-group-americans-drool-wall-wall-presidential-campaign-ads-next-year-media-companies/
19690,79,fear,James ... Allegations,https://www.alternet.org/2018/01/james-franco-accused-sexual-misconduct/
19700,1780,neutral,Lies ... Wrong,https://www.alternet.org/2014/10/lies-my-teacher-told-me-about-christopher-columbus-what-your-history-books-got-wrong/
19710,823,neutral,President ... Nixon,https://time.com/5522285/trump-economy-nixon/
19720,4651,joy,Why ... Monarchy,https://time.com/5284141/prince-harry-meghan-markle-royal-wedding-review/
19730,25765,anger,CBS ... Shuffles,https://time.com/4113835/cbs-supergirl-ncis-paris-attack/
19740,619,neutral,Morning ... 8,https://time.com/3659306/morning-must-reads-january-8/
19750,17774,disgust,Watch ... Bike,https://time.com/3982162/dirt-bike-wave-tahiti-robbie-maddo-maddison/
19760,11533,fear,Beyond ... Moments,https://time.com/2923162/world-cup-shocking-moments-suarez/
19770,324,surprise,Watch ... Trouble,https://time.com/2013/ftc-faults-nissan-for-misleading-ads/
19780,14364,fear,Power ... Concerns,https://time.com/4406405/natural-gas-climate-change-energy/
19790,6595,neutral,Simone ... Mind,https://time.com/4270935/deal-high-expectations/
19800,14501,neutral,The ... America,https://time.com/4410194/democratic-republican-bipartisan-political-foods-america/
19810,2385,neutral,These ... Person,https://time.com/4667062/become-a-morning-person-2/
19820,7763,neutral,How ... Math,https://time.com/4786605/how-to-get-kids-excited-about-math/
19830,15846,neutral,"Meanwhile, ... voters.’",https://www.nationalreview.com/the-campaign-spot/meanwhile-new-jersey-he-has-no-real-middle-class-accomplishments-according-voters/
19840,22255,neutral,Apparently ... Weeks,https://www.nationalreview.com/the-campaign-spot/apparently-mission-crept-sometime-past-five-weeks-jim-geraghty/
19850,30912,neutral,On ... DHS,https://www.nationalreview.com/corner/dhs-john-j-miller/
19860,4228,neutral,Episode ... Klavan,https://www.nationalreview.com/podcasts/the-bookmonger/episode-248-another-kingdom-by-andrew-klavan/
19870,4674,anger,California ... Court,https://www.nationalreview.com/2018/06/gerawan-farming-labor-dispute-workers-fight-union-state-bureaucrats/
19880,1113,neutral,Indiana ... Outlet,https://www.nationalreview.com/corner/indiana-launch-state-run-news-outlet-andrew-johnson/
19890,14835,surprise,Surprise: ... Incomes,https://www.nationalreview.com/corner/surprise-low-income-people-have-low-incomes-kevin-d-williamson/
19900,6116,neutral,President ... Again,https://www.nationalreview.com/the-feed/president-selfie-strikes-again-greg-pollowitz-2/
19910,5442,neutral,Three ... Venezuela,https://www.nationalreview.com/podcasts/three-martini-lunch/three-martini-lunch-lets-not-talk-about-venezuela/
19920,3144,neutral,NYT ... Advocacy,https://www.nationalreview.com/corner/nyt-publishes-speech-suppression-advocacy/
19930,14744,neutral,Rules ... Fed,https://www.nationalreview.com/2013/09/rules-over-politics-fed-larry-kudlow/
19940,19151,neutral,What ... Capitalism?,https://www.nationalreview.com/2013/12/what-should-pope-say-about-capitalism-james-pethokoukis/
19950,7122,neutral,Finally ... Seinfeld,https://www.nationalreview.com/the-feed/finally-strong-woman-veep-elaine-seinfeld-greg-pollowitz/
19960,10186,neutral,Just ... Discovered,https://www.nationalreview.com/corner/just-discovered-john-j-miller/
19970,22892,neutral,Reveille ... 12/31/12,https://www.nationalreview.com/right-field/reveille-123112-jason-epstein/
19980,2684,joy,An ... Concession,https://www.nationalreview.com/corner/enormous-rhetorical-concession-rich-lowry/
19990,7878,neutral,Long ... Overdue,https://www.nationalreview.com/corner/long-overdue-andrew-stuttaford/
20000,18126,neutral,Valuable ... Management,https://www.nationalreview.com/phi-beta-cons/valuable-college-learning-money-and-time-management-george-leef/
20010,16057,joy,Re: ... Parade,https://www.nationalreview.com/corner/re-standard-poors-joins-parade-nicole-gelinas/
20020,27030,sadness,Avoiding ... Pain,https://www.nationalreview.com/2011/12/avoiding-cains-pain-kathryn-jean-lopez/
20030,12933,joy,A ... Exile,https://www.nationalreview.com/2011/06/laureate-exile-jay-nordlinger/
20040,25861,neutral,‘QAEDA’ ... AFGHAN,https://nypost.com/2008/08/25/qaeda-moms-kid-in-afghan/
20050,19471,neutral,YA ... 1,https://nypost.com/2008/06/26/ya-gotta-bull-ieve-rose-will-go-no-1/
20060,12717,neutral,BELL ... TRAFFIC,https://nypost.com/2008/04/28/bell-rally-blocks-harlem-traffic/
20070,26418,neutral,SLAY ... BAFFLED,https://nypost.com/2008/08/31/slay-heir-is-baffled-2/
20080,49040,neutral,Finn ... Blueshirts,https://nypost.com/2009/12/05/finn-in-for-blueshirts/
20090,5845,neutral,HERVE ... AZRIA,https://nypost.com/2009/02/15/herve-leger-by-max-azria/
20100,19998,neutral,TRICK ... TWEET?,https://nypost.com/2009/05/28/trick-or-tweet/
20110,8626,neutral,STEM ... BOO$T,https://nypost.com/2009/03/07/stem-study-boot/
20120,21630,neutral,O’S ... ‘AUSTERITY’,https://nypost.com/2009/06/09/os-absurd-austerity/
