,emotion,headline,url
27717,neutral,Obama: ... policy,https://thehill.com/policy/international/189774-obama-us-should-be-creative-and-thoughtful-in-cuba-policy
3212,neutral,President ... term,https://thehill.com/homenews/administration/281607-president-all-in-for-gay-rights
13496,joy,Obama: ... side',https://thehill.com/video/administration/303679-obama-i-am-absolutely-thrilled-to-have-rice-back-at-my-side
6295,fear,Gallup: ... disfunction,https://thehill.com/blogs/blog-briefing-room/news/288129-gallup-americans-less-worried-about-economy-more-worried-about-government-disfunction
21291,anger,Putin ... Syria,https://thehill.com/policy/international/319779-putin-urges-delay-on-military-action-in-syria
20149,neutral,Snowden ... firm,https://thehill.com/blogs/blog-briefing-room/news/317341-report-snowden-downloaded-nsa-documents-at-a-second-firm
23518,neutral,OVERNIGHT ... spying,https://thehill.com/policy/technology/324709-overnight-tech-senate-intel-to-examine-nsa-spying
4170,fear,Who's ... lawmakers,https://thehill.com/homenews/house/283683-gop-lawmakers-dont-fear-political-impact-of-sequester-taking-effect
4748,anger,Progressive ... VAWA,https://thehill.com/video/policy-areas/284931-progressive-groups-renew-attacks-on-house-republicans-on-vawa
3257,anger,Microsoft ... privacy,https://thehill.com/policy/technology/281679-microsoft-blasts-google-over-email-privacy
23573,joy,Obama ... Boston,https://thehill.com/blogs/ballot-box/campaign-committees/324461-obama-to-headline-october-dccc-fundraiser-in-boston
7123,neutral,Video ... finds,https://thehill.com/regulation/technology/290157-video-game-ratings-are-widely-enforced-in-stores-ftc-finds
5218,neutral,This ... funding,https://thehill.com/policy/transportation/285793-this-week-in-transportation-lawmakers-look-to-rail-funding-post-sequestration
18695,anger,GOP ... speech',https://thehill.com/blogs/floor-action/house/314279-gop-lawmaker-slams-obamas-tennessee-visit-as-just-another-speech
24055,neutral,Week ... arrives,https://thehill.com/policy/healthcare/325391-week-ahead-obamacares-biggest-deadline-arrives
24851,fear,Government ... recklessness,https://thehill.com/blogs/congress-blog/energy-a-environment/327029-government-shutdown-and-the-epa-environmental-dangers-of-congressional-recklessness
26876,neutral,Graham: ... questions,https://thehill.com/video/in-the-news/188651-graham-wh-told-me-to-take-a-hike-over-benghazi-questions
20491,fear,News ... affordability,https://thehill.com/regulation/administration/318007-news-bites-obama-prepares-new-push-on-college-affordability-
24940,neutral,Give ... Boehner,https://thehill.com/opinion/columnists/ab-stoddard/327639-give-a-break-to-boehner
18692,joy,Oprah ... Booker,https://thehill.com/blogs/ballot-box/senate-races/314273-oprah-hosting-fundraiser-for-cory-booker
9119,fear,Rep. ... reform,https://thehill.com/blogs/blog-briefing-room/news/294151-rep-king-boston-marathon-bombing-a-reason-for-caution-on-immigration-reform
2038,sadness,Al ... Gloom,https://thehill.com/blogs/pundits-blog/energy-a-environment/34388-al-gores-doom-and-gloom
5180,sadness,So ... cry,https://thehill.com/capital-living/food-and-drink/23078-so-much-food-i-wanted-to-cry
2210,neutral,Maine’s ... month,https://thehill.com/homenews/news/11602-maines-allen-to-enter-senate-race-within-a-month
6354,neutral,Memory ... Perlmutter),https://thehill.com/blogs/congress-blog/politics/27529-memory-and-spirit-continue-to-endure-rep-ed-perlmutter
147,neutral,This ... Personal,https://thehill.com/blogs/congress-blog/politics/29222-this-minimum-wage-bill-is-personal
9030,sadness,Kucinich ... debate,https://thehill.com/homenews/campaign/902-kucinich-booted-from-iowa-debate
5862,neutral,Energy ... Competitiveness,https://thehill.com/blogs/congress-blog/politics/27667-energy-bills-will-hit-us-competitiveness
5016,neutral,Dems ... ‘rich’,https://thehill.com/homenews/news/12545-dems-grapple-with-rich
5938,joy,Brownback ... Campaigning,https://thehill.com/blogs/congress-blog/politics/27650-brownback-takes-lighthearted-look-at-campaigning
2612,fear,In ... life,https://thehill.com/homenews/news/10082-in-trouble-with-the-law-run-ins-with-police-are-fact-of-capitol-life
757,sadness,Bush ... Faces,https://thehill.com/blogs/congress-blog/politics/29719-bush-is-in-denial-on-the-fiscal-crisis-our-country-faces
620,fear,re: ... Terror,https://thehill.com/blogs/congress-blog/politics/29581-re-bushs-false-assertion-that-democrats-are-weak-on-terror
6993,neutral,Rep. ... asked’,https://thehill.com/blogs/floor-action/senate/216437-rep-west-says-he-would-pray-about-accepting-vp-nomination-if-asked
22073,neutral,Poll: ... nationally,https://thehill.com/blogs/ballot-box/polls/248297-obama-up-by-4-points-in-new-poll
27597,anger,AT&T ... complaints,https://thehill.com/policy/technology/266937-atat-backs-down-from-facetime-restriction-following-net-neutrality-complaints
15770,neutral,Judicial ... review,https://thehill.com/opinion/columnists/john-feehery/234651-judicial-review
11512,neutral,House ... bill,https://thehill.com/policy/international/225751-house-defense-appropriator-touts-almost-1-billion-for-israel
17201,joy,"Warren, ... anniversary",https://thehill.com/blogs/twitter-room/other-news/237591-elizabeth-warren-wishes-sen-brown-a-happy-shared-anniversary-
195,anger,Pro-Gingrich ... Romney,https://thehill.com/video/campaign/202435-pro-gingrich-pac-recycles-mccain-ad-attacking-romney
7291,anger,House ... plant,https://thehill.com/blogs/floor-action/house/216993-house-republican-blasts-epa-regs-that-will-shutter-pa-power-plant
17849,anger,Senators ... negotiations,https://thehill.com/policy/international/238649-senators-slam-obama-administrations-lack-of-transparency-in-trade-negotiations
24705,neutral,Romney: ... East,https://thehill.com/policy/international/260773-romney-obama-has-led-from-behind-in-middle-east
21020,neutral,Los ... face',https://thehill.com/video/gop-convention-tampa/246237-los-angeles-mayor-to-gop-you-cant-just-trot-out-a-brown-face
11264,neutral,Democrats ... lead,https://thehill.com/blogs/congress-blog/economy-a-budget/225307-democrats-should-follow-sen-conrads-lead
16388,sadness,Pelosi: ... unrealistic,https://thehill.com/video/house/235787-pelosi-house-gop-efforts-to-repeal-health-law-unrealistic
24800,fear,Ryan ... mouths’,https://thehill.com/video/campaign/260881-ryan-to-reporter-trying-to-stuff-words-in-peoples-mouths-
10546,neutral,Responding ... spending,https://thehill.com/policy/technology/223691-house-easily-approves-bill-to-track-federal-spending-cut-travel-budgets
4868,neutral,Reason ... force,https://thehill.com/blogs/congress-blog/foreign-policy/211987-reason-over-relics-restructuring-our-nuclear-force
31457,disgust,Huntsman ... soul',https://thehill.com/blogs/ballot-box/presidential-races/275019-huntsman-gop-devoid-of-soul
26228,neutral,New ... 2013,https://thehill.com/blogs/congress-blog/healthcare/264089-new-healthcare-challenges-coming-in-2013
10633,anger,EU ... plan,https://thehill.com/policy/energy-environment/223875-eu-climate-chief-curious-to-see-obamas-plan
17055,joy,Rep. ... Capitol,https://thehill.com/blogs/in-the-know/in-the-know/258129-judy-kurtz-and-jordy-yager
25964,neutral,Polls: ... Hampshire,https://thehill.com/blogs/ballot-box/polls/263573-polls-obama-up-two-in-nevada-romney-holds-same-edge-in-new-hampshire
24103,neutral,McCain: ... withdrawals’,https://thehill.com/policy/international/259419-mccain-all-president-obama-has-done-is-announce-withdrawals
28695,sadness,Iowa ... decision,https://thehill.com/blogs/ballot-box/presidential-races/269167-iowa-gop-chairman-gov-branstad-wont-make-straw-poll-decision
3804,neutral,'Do-Nothing' ... good,https://thehill.com/blogs/congress-blog/economy-a-budget/209795-do-nothing-congress-could-do-damage-or-do-good
11945,joy,Senators’ ... sealed,https://thehill.com/blogs/in-the-know/in-the-know/257885-judy-kurtz
29526,neutral,House ... House',https://thehill.com/blogs/twitter-room/other-news/270789-house-democrat-hopes-christmas-season-warms-scrooges-in-the-house
23625,disgust,Obama ... people’,https://thehill.com/video/campaign/258621--obama-campaign-links-romney-47-percent-comments-to-average-tax-rate-in-new-ad
26620,neutral,Pilots: ... possible,https://thehill.com/policy/transportation/264955-pilots-deal-with-american-airlines-still-possible
30178,neutral,Spotlight ... Cantor,https://thehill.com/homenews/house/272119-spotlight-not-pointed-at-cantor
2063,fear,With ... force,https://thehill.com/policy/technology/205959-with-merger-dead-atat-scales-back-lobbying-force
19332,neutral,Iowa ... credit,https://thehill.com/policy/energy-environment/242099-iowas-gop-gov-knocks-romney-camp-on-wind-credit
19010,anger,Sen. ... colleagues,https://thehill.com/homenews/campaign/241481-sen-cornyn-prods-stingy-colleagues
19005,neutral,DOJ ... investigations,https://thehill.com/policy/technology/115469-doj-needs-ebonics-experts-for-drug-investigations
27683,neutral,Harkin: ... Act,https://thehill.com/blogs/blog-briefing-room/news/133969-harkin-dems-will-try-again-on-dream-act
4826,neutral,Congress ... Hat',https://thehill.com/blogs/in-the-know/in-the-know/252707-congress-debates-cat-in-the-hat
7082,neutral,Sen. ... bill,https://thehill.com/policy/energy-environment/89513-collins-suggests-attaching-her-climate-plan-to-energy-bill
11547,fear,Pa. ... probe,https://thehill.com/blogs/ballot-box/governor-races/99179-pa-gubernatorial-candidate-in-hot-water-over-twitter-probe-
19289,neutral,EPA ... bullets,https://thehill.com/policy/energy-environment/116173-epa-denies-enviro-petition-to-ban-lead-in-bullets
8183,neutral,House ... fraud,https://thehill.com/news-by-subject/defense-homeland-security/91965-house-defense-leaders-up-the-ante-on-pentagon-reform
943,neutral,Sen. ... (R-Texas),https://thehill.com/resources/lawmaker-ratings/76177-sen-kay-bailey-hutchison-r-texas
21899,neutral,START ... Clinton),https://thehill.com/blogs/congress-blog/foreign-policy/121943-start-treaty-must-be-ratified-in-lame-duck-session-secretary-of-state-hillary-clinton
19360,fear,Dems ... campaign,https://thehill.com/blogs/blog-briefing-room/news/116209-dems-meet-beck-rally-with-door-knocking-campaign
25694,anger,McConnell ... bill,https://thehill.com/policy/finance/129943-mcconnell-to-oppose-omnibus-spending-bill
23959,neutral,95 ... Internet',https://thehill.com/policy/technology/126277-95-democratic-candidates-back-net-neutrality
6865,neutral,Google's ... posts,https://thehill.com/policy/technology/89055-googles-china-portal-now-featuring-once-banned-twitter-posts
13199,fear,Obama ... spill,https://thehill.com/blogs/blog-briefing-room/news/102841-obama-to-address-the-nation-on-bp-oil-spill
12470,neutral,Snowe ... neutrality,https://thehill.com/policy/technology/101335-snowe-a-net-neutrality-supporter-pans-genachowskis-plan
1954,anger,DNC ... panel,https://thehill.com/blogs/twitter-room/other-news/78339-dnc-uses-twitter-to-take-on-gop-senators-who-opposed-fiscal-panel-
2141,fear,Obama ... football,https://thehill.com/blogs/blog-briefing-room/news/78849-obama-administration-contemplating-action-against-bcs
10633,anger,Stop ... now,https://thehill.com/opinion/op-ed/97277-stop-the-rhetoric-and-lets-start-talking-now
14296,joy,Obama ... Missouri,https://thehill.com/blogs/ballot-box/senate-races/105313-obama-to-fundraise-for-carnahan-in-missouri
15601,neutral,GOP ... necessary,https://thehill.com/opinion/columnists/david-keene/108269-gop-consistency-necessary
14149,sadness,Sen. ... arrest,https://thehill.com/blogs/blog-briefing-room/news/104987-report-vitter-aide-resigns-amid-revelation-of-legal-troubles
11914,neutral,Calif. ... Honda),https://thehill.com/blogs/congress-blog/education/100005-calif-should-do-right-by-students-rep-mike-honda
21169,fear,Republican ... GOP,https://thehill.com/blogs/blog-briefing-room/news/119941-republican-lawmaker-reagan-would-face-tough-time-in-todays-gop
20444,neutral,Boehner ... cuts,https://thehill.com/policy/finance/118711-boehner-to-call-for-open-debate-on-bush-tax-cuts
7008,neutral,Obama ... month,https://thehill.com/blogs/blog-briefing-room/news/89325-obama-will-hold-healthcare-town-hall-in-maine-next-month
5766,neutral,Melancon ... vote,https://thehill.com/blogs/ballot-box/senate-races/86833-melancon-wouldnt-have-tipped-the-scales-in-budget-cmte-vote
8468,anger,Corker ... reform,https://thehill.com/blogs/blog-briefing-room/news/92395-corker-would-be-stunned-if-bipartisan-deal-not-reached-on-reg-reform
26692,neutral,Kyl: ... benefits,https://thehill.com/blogs/blog-briefing-room/news/132039-kyl-recipe-for-tax-deal-likely-to-include-unemployment-benefits
27256,fear,States ... shortcomings,https://thehill.com/policy/healthcare/192035-states-worried-theyll-bear-the-brunt-of-anger-over-health-laws-shortcomings
16924,neutral,News ... up,https://thehill.com/policy/healthcare/170605-news-bites-battle-over-insurance-exchanges-flares-up
7210,neutral,Lawmakers ... porn,https://thehill.com/homenews/house/150607-lawmakers-push-for-bill-to-fight-online-child-porn
9253,neutral,US ... Libya,https://thehill.com/news-by-subject/defense-homeland-security/154773-us-command-for-africa-given-praise-on-libya
22056,fear,McConnell’s ... ball,https://thehill.com/opinion/editorials/181337-mcconnells-crystal-ball-
2486,anger,Bachmann ... autograph,https://thehill.com/capital-living/in-the-know/140579-bachmann-rips-obama-but-still-wants-his-autograph-
22622,neutral,Senate ... package,https://thehill.com/blogs/floor-action/senate/182451-senate-votes-to-advance-components-of-trade-package
7106,fear,Audit: ... risk,https://thehill.com/policy/finance/150335-audit-taxpayer-info-still-at-risk
13149,anger,Salazar ... bill,https://thehill.com/policy/energy-environment/163021-salazar-asks-senate-leaders-to-nix-bill-to-raise-his-salary
25896,anger,Rep. ... killed'?,https://thehill.com/blogs/blog-briefing-room/news/189195-rep-landry-does-obama-deserve-nobel-after-amount-of-people-he-has-killed
31461,anger,Attacks ... year’,https://thehill.com/policy/healthcare/200491-attacks-on-ryan-medicare-proposal-named-lie-of-the-year
16576,fear,Coast ... rigs,https://thehill.com/policy/energy-environment/169827-coast-guard-bolsters-inspection-of-foreign-flagged-offshore-drilling-rigs-
16797,neutral,Rep. ... DC,https://thehill.com/blogs/floor-action/house/170403-rep-moran-wants-to-build-melting-pot-museum-in-dc
