,url,emotion,headline,source,yr,sentiment,rel
68904,https://www.reuters.com/article/brief-voltage-ip-says-fy-net-loss-attrib/brief-voltage-ip-says-fy-net-loss-attributable-35-mln-idUSFWN1LH09C,sadness,BRIEF-Voltage ... mln,reuters,2017,-1,1
68907,https://www.reuters.com/article/brief-southwest-securities-sept-net-prof/brief-southwest-securities-sept-net-profit-at-1037-mln-yuan-idUSH9N1MO01P,surprise,BRIEF-Southwest ... yuan,reuters,2017,0,1
68908,https://www.reuters.com/article/brief-goldpac-group-says-hy-net-profit-d/brief-goldpac-group-says-hy-net-profit-down-150-pct-idUSFWN1L30NK,sadness,BRIEF-Goldpac ... pct,reuters,2017,-1,1
68919,https://www.reuters.com/article/brief-lasseters-international-posts-fy-r/brief-lasseters-international-posts-fy-revenue-a561-million-down-141-percent-idUSFWN1L809M,sadness,BRIEF-Lasseters ... percent,reuters,2017,-1,1
68921,https://www.reuters.com/article/southkorea-economy-forex-idUSL4N1G7279,fear,UPDATE ... intervention,reuters,2017,-1,1
68923,https://www.reuters.com/article/brief-transtech-optelecom-science-sees-i/brief-transtech-optelecom-science-sees-increase-in-hy-net-profit-by-about-50-pct-to-60-pct-idUSFWN1KP0H4,joy,BRIEF-Transtech ... pct,reuters,2017,1,1
68925,https://www.reuters.com/article/us-usa-vehicles-suit/states-sue-trump-administration-over-delayed-fuel-economy-fines-idUSKCN1BM1WL,anger,States ... fines,reuters,2017,-1,1
68928,https://www.reuters.com/article/us-puertorico-debt-cofina/puerto-rico-seeks-title-iii-bankruptcy-protection-for-cofina-debt-idUSKBN18200O,neutral,Puerto ... debt,reuters,2017,0,1
68933,https://www.reuters.com/article/brief-myokardia-q4-net-income-143-mln-idUSASB0B55R,sadness,BRIEF-Myokardia ... mln,reuters,2017,-1,1
68935,https://www.reuters.com/article/brief-county-bancorp-q1-earnings-per-sha-idUSASA09JFC,neutral,BRIEF-County ... $0.38,reuters,2017,0,1
68943,https://www.reuters.com/article/brief-kpj-healthcare-posts-qtrly-profit/brief-kpj-healthcare-posts-qtrly-profit-attributable-322-million-rgt-idUSFWN1LA091,neutral,BRIEF-KPJ ... rgt‍​,reuters,2017,0,1
68944,https://www.reuters.com/article/britain-economy-pmi/refile-update-1-brexit-uncertainty-prompts-shock-british-construction-contraction-idUSL8N1ME1PT,fear,REFILE-UPDATE ... contraction,reuters,2017,-1,1
68954,https://www.reuters.com/article/us-deutsche-bank-capital/deutsche-banks-future-capital-needs-uncertain-handelsblatt-idUSKBN15E27E,fear,Deutsche ... Handelsblatt,reuters,2017,-1,1
68957,https://www.reuters.com/article/brief-cube-itg-sets-issue-price-of-serie/brief-cube-itg-sets-issue-price-of-series-c-shares-at-40-zloty-shr-idUSFWN1LA04X,neutral,BRIEF-Cube ... zloty/shr,reuters,2017,0,1
68962,https://www.reuters.com/article/brief-saudi-real-estate-signs-109-mln-ri/brief-saudi-real-estate-signs-109-mln-riyals-designing-contract-with-typsa-idUSFWN1M60DE,neutral,BRIEF-Saudi ... TYPSA,reuters,2017,0,1
68965,https://www.reuters.com/article/brief-unitedhealth-reports-q3-adjusted-n/brief-unitedhealth-reports-q3-adjusted-net-earnings-of-266-per-share-idUSFWN1MS09W,neutral,BRIEF-UnitedHealth ... share,reuters,2017,0,1
68973,https://www.reuters.com/article/brief-xerium-technologies-q4-loss-per-sh-idUSASB0B3AS,sadness,BRIEF-Xerium ... items,reuters,2017,-1,1
68977,https://www.reuters.com/article/brief-formpipe-software-q1-ebitda-grows-idUSFWN1HW01C,neutral,BRIEF-Formpipe ... mln,reuters,2017,0,1
68979,https://www.reuters.com/article/us-pret-m-a-jollibee-exclusive/exclusive-filipino-fast-food-group-jollibee-eyes-bid-for-uks-pret-a-manger-sources-idUSKCN1BT12F,neutral,Exclusive: ... sources,reuters,2017,0,1
68983,https://www.reuters.com/article/brief-siv-asset-management-posts-fy-net/brief-siv-asset-management-posts-fy-net-profit-for-year-attributable-to-members-of-242000-idUSFWN1LH06D,neutral,"BRIEF-Siv ... $242,000",reuters,2017,0,1
68988,https://www.reuters.com/article/global-markets-idUSL1N1IX11B,neutral,GLOBAL ... falls,reuters,2017,0,1
68989,https://www.reuters.com/article/brief-discovery-air-quarterly-revenue-fa/brief-discovery-air-quarterly-revenue-falls-17-pct-idUSASB0BJGQ,sadness,BRIEF-Discovery ... pct,reuters,2017,-1,1
68991,https://www.reuters.com/article/brief-zhongzhu-healthcare-holding-to-tak/brief-zhongzhu-healthcare-holding-to-take-out-loan-of-100-mln-yuan-idUSL4N1L71K6,neutral,BRIEF-Zhongzhu ... yuan,reuters,2017,0,1
68997,https://www.reuters.com/article/brazil-economy-fiscal-idUSE4N1CO00Z,neutral,Brazil ... -finmin,reuters,2017,0,1
69000,https://www.reuters.com/article/britain-stocks/update-1-ftse-hits-bump-on-sterling-jump-after-boe-rate-hike-signal-idUSL5N1LV5BZ,neutral,UPDATE ... signal,reuters,2017,0,1
69001,https://www.reuters.com/article/brief-trusona-says-microsoft-ventures-le-idUSASA09TO7,joy,BRIEF-Trusona ... funding,reuters,2017,1,1
69006,https://www.reuters.com/article/brief-shenzhen-exchange-filing-shows-blo/brief-shenzhen-exchange-filing-shows-block-trade-of-luxshare-precisions-shares-involving-1897-mln-yuan-idUSH9N1MT00E,neutral,BRIEF-Shenzhen ... yuan,reuters,2017,0,1
69011,https://www.reuters.com/article/brief-merrimack-pharmaceuticals-files-fo/brief-merrimack-pharmaceuticals-files-for-mixed-shelf-of-upto-150-mln-idUSFWN1OF0VW,neutral,BRIEF-Merrimack ... Mln,reuters,2017,0,1
69012,https://www.reuters.com/article/brief-insteel-industries-q2-earnings-per-idUSASA09JCX,surprise,BRIEF-Insteel ... $0.39,reuters,2017,0,1
69014,https://www.reuters.com/article/canada-economy-retail-idUSL1N1JJ0C3,neutral,UPDATE ... growth,reuters,2017,0,1
69029,https://www.reuters.com/article/us-hilton-wrldwide-buyback/hilton-sets-1-billion-share-buyback-program-idUSKBN1631B6,neutral,Hilton ... program,reuters,2017,0,1
69032,https://www.reuters.com/article/brief-waterco-posts-fy-net-profit-after/brief-waterco-posts-fy-net-profit-after-tax-of-371-mln-idUSFWN1L901T,joy,BRIEF-Waterco ... mln,reuters,2017,1,1
69034,https://www.reuters.com/article/us-zalando-results/zalando-buys-streetwear-retailer-kickz-outlook-dents-shares-idUSKBN1683JF,sadness,Zalando ... shares,reuters,2017,-1,1
69043,https://www.reuters.com/article/brief-uday-jewellery-industries-approves/brief-uday-jewellery-industries-approves-reappointment-of-ritesh-kumar-sanghi-as-md-idUSFWN1LE0JY,joy,BRIEF-Uday ... MD,reuters,2017,1,1
69050,https://www.reuters.com/article/britain-economy-pmi/update-1-uk-factories-move-up-a-gear-hinting-at-stronger-growth-pmi-idUSL8N1LI1M7,joy,UPDATE ... PMI,reuters,2017,1,1
69067,https://www.reuters.com/article/brief-footway-group-h1-net-sales-up-at-s/brief-footway-group-h1-net-sales-up-at-sek-2281-mln-idUSFWN1LH0B5,surprise,BRIEF-Footway ... mln,reuters,2017,0,1
69075,https://www.reuters.com/article/brief-arris-q2-preliminary-earnings-per/brief-arris-q2-preliminary-earnings-per-share-016-idUSASB0BCNF,neutral,BRIEF-ARRIS ... $0.16,reuters,2017,0,1
69077,https://www.reuters.com/article/brief-b-riley-financial-announces-pricin/brief-b-riley-financial-announces-pricing-of-senior-notes-offering-idUSASB0BWUP,neutral,BRIEF-B. ... Offering,reuters,2017,0,1
69083,https://www.reuters.com/article/brief-cs-loxinfo-pcl-says-qtrly-net-prof/brief-cs-loxinfo-pcl-says-qtrly-net-profit-696-million-baht-idUSFWN1KP0V9,joy,BRIEF-CS ... baht,reuters,2017,1,1
69087,https://www.reuters.com/article/brief-sun-bancorp-q1-earnings-per-share-idUSASA09KXL,neutral,BRIEF-Sun ... $0.07,reuters,2017,0,1
69089,https://www.reuters.com/article/us-hyundai-motor-results/hyundai-motor-posts-smaller-profit-drop-but-sees-tough-u-s-market-idUSKBN1CV0EC,sadness,Hyundai ... market,reuters,2017,-1,1
69092,https://www.reuters.com/article/us-europe-stocks/biggest-gains-for-european-stocks-since-macrons-first-round-win-idUSKBN19X104,joy,Biggest ... win,reuters,2017,1,1
69094,https://www.reuters.com/article/brief-vectrus-wins-97-mln-keesler-air-fo-idUSFWN1KF0D9,neutral,BRIEF-Vectrus ... contract,reuters,2017,0,1
69101,https://www.reuters.com/article/usa-stocks/us-stocks-sp-closes-barely-lower-despite-n-korea-tensions-idUSL1N1KV1UK,neutral,US ... tensions,reuters,2017,0,1
69105,https://www.reuters.com/article/global-markets-higher-rates/column-even-sticking-to-cautious-rate-path-fed-is-on-thin-ice-mcgeever-idUSL8N1NN3IM,fear,COLUMN-Even ... McGeever,reuters,2017,-1,1
69106,https://www.reuters.com/article/brief-siph-q4-revenue-up-79-pct-at-854-m-idUSFWN1G005Y,surprise,BRIEF-Siph ... euros,reuters,2017,0,1
69107,https://www.reuters.com/article/brief-virtu-financial-to-sell-bondpoint/brief-virtu-financial-to-sell-bondpoint-to-intercontinental-exchange-idUSASB0BOFB,joy,BRIEF-Virtu ... Exchange,reuters,2017,1,1
69108,https://www.reuters.com/article/brief-china-jishan-holdings-posts-qtrly/brief-china-jishan-holdings-posts-qtrly-net-profit-rmb293-mln-idUSFWN1NK0RY,joy,BRIEF-China ... mln,reuters,2017,1,1
69133,https://www.reuters.com/article/india-stocks/indian-shares-post-record-closing-highs-idUSB8N1MK01S,neutral,Indian ... highs,reuters,2017,0,1
69147,https://www.reuters.com/article/brief-johnson-johnson-q1-earnings-per-sh-idUSASA09IX3,neutral,BRIEF-Johnson ... $1.61,reuters,2017,0,1
69150,https://www.reuters.com/article/brief-mondo-tv-fy-net-profit-jumps-to-eu-idUSFWN1H6098,joy,BRIEF-Mondo ... mln,reuters,2017,1,1
69158,https://www.reuters.com/article/usa-stocks-idUSL4N1G64PI,joy,US ... optimism,reuters,2017,1,1
69166,https://www.reuters.com/article/brief-oversea-enterprise-says-qtrly-net/brief-oversea-enterprise-says-qtrly-net-loss-15-mln-rgt-idUSFWN1LE07Q,sadness,BRIEF-Oversea ... rgt,reuters,2017,-1,1
69186,https://www.reuters.com/article/brief-rocky-mountain-chocolate-factory-r/brief-rocky-mountain-chocolate-factory-reports-q2-earnings-per-share-016-idUSASB0BM3K,neutral,BRIEF-Rocky ... $0.16,reuters,2017,0,1
69198,https://www.reuters.com/article/fitch-affirms-gruma-at-bbb-outlook-stabl/fitch-affirms-gruma-at-bbb-outlook-stable-idUSFit7665K6,neutral,Fitch ... Stable,reuters,2017,0,1
69206,https://www.reuters.com/article/global-markets-idUSL4N1I700M,fear,GLOBAL ... lows,reuters,2017,-1,1
69211,https://www.reuters.com/article/brief-capgemini-to-repurchase-up-to-360/brief-capgemini-to-repurchase-up-to-360-million-euros-of-shares-idUSFWN1M205T,joy,BRIEF-Capgemini ... shares,reuters,2017,1,1
69221,https://www.reuters.com/article/brief-marr-fy-net-profit-rises-to-eur-idUSFWN1GR0GM,joy,BRIEF-Marr ... mln,reuters,2017,1,1
69226,https://www.reuters.com/article/brief-celon-pharma-q1-net-profit-down-at-idUSFWN1IS0GM,sadness,BRIEF-Celon ... zlotys,reuters,2017,-1,1
69235,https://www.reuters.com/article/brief-sleepz-adjusts-fy-revenue-and-earn/brief-sleepz-adjusts-fy-revenue-and-earnings-forecast-idUSASM000EVT,neutral,BRIEF-Sleepz ... forecast,reuters,2017,0,1
69238,https://www.reuters.com/article/brief-attune-medical-closes-10-mln-serie/brief-attune-medical-closes-10-mln-series-c-financing-idUSASB0BNCP,neutral,BRIEF-Attune ... financing,reuters,2017,0,1
69239,https://www.reuters.com/article/brief-tiansheng-pharmaceutical-group-to/brief-tiansheng-pharmaceutical-group-to-buy-51-pct-stake-in-medical-instruments-firm-for-51-mln-yuan-idUSL4N1KX1PG,joy,BRIEF-Tiansheng ... yuan,reuters,2017,1,1
69254,https://www.reuters.com/article/brief-artea-fy-revenue-down-at-177-mln-e-idUSFWN1GC0ZS,sadness,BRIEF-Artea ... euros,reuters,2017,-1,1
69263,https://www.reuters.com/article/brief-sichuan-kelun-pharmaceutical-issue/brief-sichuan-kelun-pharmaceutical-issues-2017-sixth-tranche-super-short-term-financing-notes-worth-500-mln-yuan-idUSL4N1N0416,neutral,BRIEF-Sichuan ... yuan,reuters,2017,0,1
69270,https://www.reuters.com/article/us-canada-lng-petronas/malaysias-petronas-scraps-29-billion-western-canada-lng-project-idUSKBN1AA2C8,neutral,Malaysia's ... project,reuters,2017,0,1
69275,https://www.reuters.com/article/markets-canada-stocks-idUSL4N0G339X20130802,neutral,CANADA ... data,reuters,2013,0,1
69279,https://www.reuters.com/article/markets-forex-dollar-idUSL5N0CJ1RL20130327,neutral,Dollar ... basket,reuters,2013,0,1
69282,https://www.reuters.com/article/markets-southeastasia-stocks-idUSL3N0CYB0S20130411,neutral,SE ... buying,reuters,2013,0,1
69305,https://www.reuters.com/article/markets-usa-bonds-idUSL1N0CBBL920130319,fear,TREASURIES-Prices ... fears,reuters,2013,-1,1
69306,https://www.reuters.com/article/markets-canada-stocks-closer-idUSL2N0JH1EN20131202,neutral,CANADA ... data,reuters,2013,0,1
69317,https://www.reuters.com/article/markets-forex-idUSL3N0DD6C720130426,neutral,FOREX-Dollar ... focus,reuters,2013,0,1
69318,https://www.reuters.com/article/markets-usa-bonds-idUSL2N0H20DP20130906,neutral,TREASURIES-U.S. ... data,reuters,2013,0,1
69328,https://www.reuters.com/article/markets-forex-idUSL4N0GM01R20130821,neutral,FOREX-Dollar ... awaited,reuters,2013,0,1
69351,https://www.reuters.com/article/markets-forex-sterling-idUSL6N0JO3II20131209,neutral,Sterling ... 2014,reuters,2013,0,1
69371,https://www.reuters.com/article/markets-indonesia-stocksnews-palm-idUSL3N0DG0FE20130429,sadness,STOCKS ... results,reuters,2013,-1,1
69400,https://www.reuters.com/article/markets-australia-stocks-idUSL4N0AD1G020130108,sadness,Australia ... lag,reuters,2013,-1,1
69430,https://www.reuters.com/article/markets-canada-stocks-idUSL4N0FS2NI20130722,neutral,CANADA ... commodities,reuters,2013,0,1
69433,https://www.reuters.com/article/markets-singapore-stocks-idUSL3N0EO01020130612,fear,Singapore ... 12,reuters,2013,-1,1
69475,https://www.reuters.com/article/markets-forex-idUSL4N0GF13I20130814,neutral,FOREX-Dollar ... policy,reuters,2013,0,1
69483,https://www.reuters.com/article/fitch-assigns-credit-suisse-group-ags-ch-idUSFit66889520130904,neutral,Fitch ... Rating,reuters,2013,0,1
69505,https://www.reuters.com/article/markets-bonds-euro-idUSL6N0AM50O20130117,neutral,EURO ... auction,reuters,2013,0,1
69517,https://www.reuters.com/article/markets-global-idUSL4N0G74YY20130807,sadness,GLOBAL ... dips,reuters,2013,-1,1
69538,https://www.reuters.com/article/markets-usa-stocks-idUSL1N0C61WG20130314,neutral,US ... data,reuters,2013,0,1
69540,https://www.reuters.com/article/markets-global-idUSL2N0CS0VI20130405,sadness,GLOBAL ... soar,reuters,2013,-1,1
69551,https://www.reuters.com/article/markets-canada-stocks-closer-idUSL1N0HQ20120130930,neutral,CANADA ... crisis,reuters,2013,0,1
69558,https://www.reuters.com/article/us-markets-stocks-idUSBRE9AA0IH20131111,neutral,Dow ... Fed,reuters,2013,0,1
69559,https://www.reuters.com/article/markets-latam-stocks-idUSL1N0HT0R220131003,surprise,EMERGING ... jump,reuters,2013,0,1
69564,https://www.reuters.com/article/markets-australia-stocks-idUSL4N0IX5PE20131113,sadness,Australia ... mood,reuters,2013,-1,1
69611,https://www.reuters.com/article/markets-canada-stocks-closer-idUSL1N0I61Z420131016,neutral,CANADA ... nears,reuters,2013,0,1
69615,https://www.reuters.com/article/markets-commodities-idUSL1N0EG1XI20130604,neutral,COMMODITIES-Oil ... data,reuters,2013,0,1
69645,https://www.reuters.com/article/vietnam-economy-dollar-idUSL3N0EW0A820130620,neutral,Vietnam ... paper,reuters,2013,0,1
69654,https://www.reuters.com/article/markets-swiss-stocks-idUSL6N0HY3IK20131009,fear,Swiss ... 9,reuters,2013,-1,1
69665,https://www.reuters.com/article/markets-usa-stocks-idUSL1N0BDH0420130213,sadness,US ... high,reuters,2013,-1,1
69670,https://www.reuters.com/article/us-markets-forex-idUSBRE97D0IN20130902,joy,Yen ... RBA,reuters,2013,1,1
69675,https://www.reuters.com/article/us-usa-states-education-idUSBRE98B0QJ20130912,neutral,U.S. ... spending,reuters,2013,0,1
69706,https://www.reuters.com/article/markets-southeastasia-stocks-idUSL4N0AD57B20130108,sadness,SE ... high,reuters,2013,-1,1
69718,https://www.reuters.com/article/markets-singapore-stocks-idUSL4N0GR03A20130826,neutral,Singapore ... 26,reuters,2013,0,1
69724,https://www.reuters.com/article/markets-korea-stocks-idUSnL3N0IS7220131108,fear,S.Korea ... data,reuters,2013,-1,1
69726,https://www.reuters.com/article/markets-britain-stocks-idUSL6N0DQ0UD20130509,neutral,REFILE-British ... jumps,reuters,2013,0,1
69738,https://www.reuters.com/article/markets-canada-stocks-idUSL1N0BE4YN20130214,sadness,CANADA ... gains,reuters,2013,-1,1
69744,https://www.reuters.com/article/markets-bonds-euro-idUSL6N0E43DX20130523,fear,EURO ... concerns,reuters,2013,-1,1
69747,https://www.reuters.com/article/markets-britain-stocks-idUSL5N0H92KI20130913,sadness,UPDATE ... highs,reuters,2013,-1,1
69757,https://www.reuters.com/article/markets-vietnam-stocks-idUSL4N0HR1WF20131001,sadness,Vietnam ... high,reuters,2013,-1,1
69758,https://www.reuters.com/article/markets-britain-stocks-idUSL6N0DG21O20130429,sadness,Britain's ... slides,reuters,2013,-1,1
69766,https://www.reuters.com/article/markets-usa-stocks-idUSL2N0HC0ND20130916,neutral,US ... Fed,reuters,2013,0,1
69784,https://www.reuters.com/article/markets-forex-idUSL5N0IW2BE20131111,neutral,FOREX-Dollar ... capped,reuters,2013,0,1
69791,https://www.reuters.com/article/markets-forex-idUSL5N0EQ1J820130614,fear,FOREX-Yen ... edgy,reuters,2013,-1,1
69794,https://www.reuters.com/article/markets-latam-stocks-idUSL1E9C3AMA20130103,neutral,EMERGING ... remains,reuters,2013,0,1
69819,https://www.reuters.com/article/czech-markets-stocks-idUSL5N0IJ12320131029,fear,Prague ... risk,reuters,2013,-1,1
69837,https://www.reuters.com/article/markets-usa-stocks-close-idUSZXN0R1D2I20131122,surprise,US ... time,reuters,2013,0,1
69838,https://www.reuters.com/article/markets-britain-stocks-midday-idUSL6N0FE1ZH20130708,fear,Banks ... speculation,reuters,2013,-1,1
69843,https://www.reuters.com/article/markets-china-stocks-close-idUSH9N0HC01F20131106,fear,China ... meeting,reuters,2013,-1,1
69885,https://www.reuters.com/article/markets-forex-idUSL1N0BL8H920130221,sadness,FOREX-Euro ... Italy,reuters,2013,-1,1
69902,https://www.reuters.com/article/germany-markets-stocks-idUSL6N0GR2LT20130827,fear,German ... 27,reuters,2013,-1,1
69908,https://www.reuters.com/article/markets-usa-stocks-idUSL1N0B09UW20130131,fear,US ... eyed,reuters,2013,-1,1
69917,https://www.reuters.com/article/markets-global-idUSL1E9CI9XK20130118,sadness,MARKETS ... falls,reuters,2013,-1,1
69918,https://www.reuters.com/article/us-markets-forex-idUSBRE8BF0HR20130104,neutral,Dollar ... up,reuters,2013,0,1
69934,https://www.reuters.com/article/markets-forex-ifo-idUSL6N0DB1RA20130424,fear,RPT-Euro ... Ifo,reuters,2013,-1,1
69951,https://www.reuters.com/article/markets-forex-dollar-idUSL5N0EI1SE20130606,neutral,Dollar ... yen,reuters,2013,0,1
69957,https://www.reuters.com/article/markets-forex-volume-idUSL1N0FZ0HK20130729,neutral,N. ... survey,reuters,2013,0,1
69966,https://www.reuters.com/article/markets-canada-dollar-bonds-idUSL1N0HU0KU20131004,sadness,CANADA ... on,reuters,2013,-1,1
69993,https://www.reuters.com/article/markets-forex-idUSL1N0BYA1P20130306,fear,FOREX-Euro ... meets,reuters,2013,-1,1
70025,https://www.reuters.com/article/us-markets-stocks-idUSBRE91O0BJ20130226,neutral,Wall ... data,reuters,2013,0,1
70034,https://www.reuters.com/article/markets-korea-stocks-idUSL4N0FP1IE20130721,joy,Seoul ... support,reuters,2013,1,1
70046,https://www.reuters.com/article/germany-markets-stocks-idUSL6N0FZ2YL20130730,fear,German ... 30,reuters,2013,-1,1
