emotion,headline,url
neutral,The ... Crowd,https://slate.com/news-and-politics/2005/11/the-american-journal-of-bioethics-editor-responds-to-saletan.html
neutral,Should ... Airport?,https://slate.com/news-and-politics/2005/11/slate-on-day-to-day-for-the-week-of-nov-21.html
neutral,Searching ... Zarqawi,https://slate.com/news-and-politics/2005/11/searching-for-zarqawi.html
neutral,The ... Brewing,https://slate.com/news-and-politics/2005/11/what-s-new-in-harper-s-etc.html
neutral,What ... Meant,https://slate.com/news-and-politics/2005/11/what-john-murtha-really-meant.html
neutral,What’s ... Record?,https://slate.com/news-and-politics/2005/11/what-s-in-the-congressional-record.html
fear,Cheney’s ... Ambition,https://slate.com/news-and-politics/2005/11/cheney-s-dreadful-lack-of-ambition.html
neutral,The ... Wipeout,https://slate.com/news-and-politics/2005/11/the-great-google-wipeout.html
disgust,GM’s ... Victim,https://slate.com/business/2005/11/gm-s-other-victim.html
joy,Celebrity ... Sightings,https://slate.com/news-and-politics/2005/11/name-that-tv-personality.html
sadness,Hollywood’s ... Loss,https://slate.com/culture/2005/11/no-more-free-money.html
neutral,Country ... Town,https://slate.com/culture/2005/11/country-music-comes-to-town.html
sadness,Selling ... Out,https://slate.com/culture/2005/11/is-stella-mccartney-s-line-for-h-m-any-good.html
neutral,Nowhere ... Go,https://slate.com/news-and-politics/2005/11/where-exactly-are-we-going-to-withdraw-to.html
neutral,Ariel ... Fantasy,https://slate.com/news-and-politics/2005/11/ariel-sharon-s-final-revolutionary-gesture.html
neutral,The ... Misleaders,https://slate.com/news-and-politics/2005/11/who-is-dick-cheney-kidding.html
surprise,Miracle ... Gainesville,https://slate.com/news-and-politics/2005/11/a-hurricane-katrina-miracle.html
fear,What ... Dangerous?,https://slate.com/news-and-politics/2005/11/why-do-you-have-to-take-out-your-laptop-at-the-airport.html
neutral,Does ... “Tortilla”,https://slate.com/news-and-politics/2005/11/how-jose-padilla-pronounces-his-name.html
neutral,Still ... Cheney,https://slate.com/news-and-politics/2005/11/still-pulling-your-cheney.html
neutral,Free ... Bird,https://slate.com/news-and-politics/2005/11/free-as-a-bird.html
disgust,"“Self-Portrait, ... Masturbating”",https://slate.com/culture/2005/11/self-portrait-masturbating.html
neutral,Too ... Choices,https://slate.com/news-and-politics/2005/11/why-americans-need-fewer-choices.html
neutral,Existential ... Superstar,https://slate.com/culture/2005/11/another-look-at-edvard-munch-s-the-scream.html
neutral,Two ... Saxophone,https://slate.com/culture/2005/11/how-jazz-plays-off-hip-hop.html
sadness,Bugging ... Sony,https://slate.com/news-and-politics/2005/11/bugging-sony.html
neutral,God ... Him,https://slate.com/news-and-politics/2005/11/alito-gets-religion.html
neutral,The ... Virus,https://slate.com/technology/2005/11/sars-a-fire-drill-for-the-avian-flu.html
surprise,My ... Cartel,https://slate.com/business/2005/11/how-we-can-screw-opec.html
disgust,The ... Profane,https://slate.com/culture/2005/11/fra-angelico-s-pious-art.html
neutral,No ... Fancy,https://slate.com/culture/2005/11/michael-vick-no-passing-fancy.html
disgust,He ... Porny,https://slate.com/human-interest/2005/11/he-so-porny.html
neutral,Anonymous ... Unanimous,https://slate.com/news-and-politics/2005/11/the-ap-story-about-woodward-will-give-you-vertigo.html
neutral,Girl ... Flight,https://slate.com/news-and-politics/2005/11/girl-flight-aeon-flux-doesn-t-suck.html
neutral,Nobody ... L.A.,https://slate.com/news-and-politics/2005/11/nobody-bikes-in-l-a.html
neutral,Boxed ... Out,https://slate.com/news-and-politics/2005/11/boxed-out.html
anger,Muffing ... Murtha,https://slate.com/news-and-politics/2005/11/muffing-murtha.html
neutral,"Public ... 43,527",https://slate.com/news-and-politics/2005/11/public-enemy-no-43527.html
neutral,Fight ... Flight?,https://slate.com/news-and-politics/2005/11/cheney-s-weak-argument-in-the-war-debate.html
neutral,Say ... Nightline,https://slate.com/news-and-politics/2005/11/say-good-night-nightline.html
fear,Don’t ... Ask,https://slate.com/news-and-politics/2005/11/don-t-tell-ask.html
neutral,The ... Diaries,https://slate.com/news-and-politics/2005/11/two-weeks-one-bike-no-car.html
neutral,Laptops ... 2,https://slate.com/news-and-politics/2005/11/laptops-at-foreign-airports.html
neutral,Sarah ... Schulman,https://slate.com/news-and-politics/2005/11/sarah-schulman-the-writer-rent-ripped-off.html
neutral,New ... Jose,https://slate.com/news-and-politics/2005/11/new-way-jose.html
disgust,Theory ... Anything?,https://slate.com/technology/2005/11/physicist-lawrence-krauss-turns-on-his-own.html
neutral,Trampling ... Grassroots,https://slate.com/news-and-politics/2005/11/trampling-on-the-grassroots.html
disgust,A ... Parade,https://slate.com/news-and-politics/2005/11/a-deflating-parade.html
sadness,Bad ... Ney,https://slate.com/news-and-politics/2005/11/bad-day-for-ney.html
neutral,Q&A: ... Krauss,https://slate.com/technology/2005/11/q-a-lawrence-krauss.html
disgust,Hedge ... Hogs,https://slate.com/news-and-politics/2005/11/hedge-hogs.html
neutral,Downloading ... Dollars,https://slate.com/culture/2005/11/downloading-for-dollars.html
fear,Straddling ... Border,https://slate.com/news-and-politics/2005/11/straddling-the-border.html
neutral,Remembering ... Marjorie,https://slate.com/news-and-politics/2005/11/slate-on-day-to-day-for-the-week-of-nov-28.html
fear,Trial ... Terror,https://slate.com/news-and-politics/2005/11/trial-and-terror.html
neutral,"Oh, ... Canada",https://slate.com/news-and-politics/2005/11/oh-canada.html
neutral,The ... Writ,https://slate.com/news-and-politics/2005/11/goodbye-habeas-corpus-hello-executive-detention.html
neutral,He ... France,https://slate.com/news-and-politics/2005/11/how-to-pronounce-augusto-pinochet.html
neutral,How ... Work?,https://slate.com/news-and-politics/2005/11/how-does-activated-carbon-work.html
neutral,Bush’s ... Reversal,https://slate.com/news-and-politics/2005/11/bush-s-can-t-lose-policy-reversal.html
disgust,Time ... Order,https://slate.com/news-and-politics/2005/11/lloyd-grove-spits-out-time-warner-s-gag-order.html
neutral,Can ... Christmas?,https://slate.com/business/2005/11/can-the-jews-save-christmas.html
neutral,Gizzards ... Tank,https://slate.com/technology/2005/11/gizzards-in-your-gas-tank.html
neutral,Toyota ... Tacomaeteor,https://slate.com/technology/2005/11/toyota-tacomaeteor.html
neutral,Billy ... Joel,https://slate.com/culture/2005/11/the-squandered-genius-of-the-piano-man.html
fear,How ... Crumbles,https://slate.com/news-and-politics/2005/11/what-makes-part-of-a-building-fall-off.html
disgust,Scandal ... Season,https://slate.com/news-and-politics/2005/11/scandal-season.html
anger,The ... Withdrawal,https://slate.com/news-and-politics/2005/11/the-perils-of-withdrawal.html
anger,Wright ... Cunningham,https://slate.com/news-and-politics/2005/11/the-wsj-s-editorial-page-s-long-term-memory-loss.html
neutral,What’s ... It?,https://slate.com/culture/2005/11/the-marketing-about-face-of-just-friends.html
surprise,Waiting ... Laptop?,https://slate.com/culture/2005/11/the-mythical-100-laptop.html
neutral,The ... Hugger,https://slate.com/news-and-politics/2005/11/how-mccain-gains-by-embracing-bush.html
neutral,Sunshine ... Interview,https://slate.com/technology/2005/11/sunshine-interview.html
neutral,“Love ... Poem”,https://slate.com/culture/2005/11/love-poem.html
neutral,Gland ... Inquisitor,https://slate.com/technology/2005/11/pope-benedict-s-antigay-tendencies.html
neutral,Who ... Internet?,https://slate.com/technology/2005/11/who-controls-the-internet.html
neutral,Truth ... Phiction,https://slate.com/technology/2005/11/the-drug-industry-s-literary-misadventure.html
neutral,Innocents ... Lost,https://slate.com/news-and-politics/2005/11/innocents-lost.html
neutral,Objective ... Watch,https://slate.com/news-and-politics/2005/11/objective-correlative-watch.html
neutral,Death ... Detailed,https://slate.com/news-and-politics/2005/11/death-squads-detailed.html
neutral,That’s ... is,https://slate.com/technology/2005/12/thats-no-moon-wait-yes-it-is.html
neutral,Mike ... Kelley,https://slate.com/culture/2005/11/the-last-great-20th-century-artist.html
neutral,Fighting ... Nietzsche,https://slate.com/culture/2005/11/did-the-comic-book-really-need-to-grow-up.html
neutral,Victory ... Strategery,https://slate.com/news-and-politics/2005/11/victory-strategery.html
joy,The ... Plan,https://slate.com/news-and-politics/2005/11/the-mixed-messages-in-bush-s-new-plan.html
sadness,I ... MTV,https://slate.com/business/2005/11/i-want-my-mtv-but-hold-the-mtv2.html
neutral,How ... Clemency?,https://slate.com/news-and-politics/2005/11/how-does-a-governor-grant-clemency.html
neutral,Nibbling ... Wade,https://slate.com/news-and-politics/2005/12/nibbling-away-at-roe-v-wade.html
surprise,Introducing ... Pictures,https://slate.com/news-and-politics/2005/12/a-new-feature-from-slate-and-magnum-photos.html
neutral,The ... Abortion,https://slate.com/news-and-politics/2005/12/the-roberts-court-takes-on-abortion.html
neutral,"Plessy, ... Ayotte?",https://slate.com/news-and-politics/2005/11/how-to-pronounce-kelly-ayotte.html
disgust,Gravity ... Mine,https://slate.com/technology/2005/12/gravity-mine.html
neutral,Battle ... Popes,https://slate.com/news-and-politics/2005/12/battle-of-the-network-popes.html
neutral,Plan ... Iraq,https://slate.com/news-and-politics/2005/12/plan-of-iraq.html
neutral,Spike ... Lee,https://slate.com/news-and-politics/2005/12/interrogating-spike-lee.html
neutral,Sticking ... Saddam,https://slate.com/news-and-politics/2005/12/sticking-up-for-saddam.html
neutral,Strategery ... Victory,https://slate.com/news-and-politics/2005/12/strategery-for-victory.html
neutral,The ... Movies,https://slate.com/culture/2005/12/how-to-end-the-world-on-a-budget.html
neutral,Tamy ... Ben-Tor,https://slate.com/culture/2005/12/slate-s-artist-of-the-month.html
neutral,Kerry ... Bush,https://slate.com/news-and-politics/2005/12/kerry-swift-boats-bush.html
neutral,Bush’s ... Tookie,https://slate.com/news-and-politics/2005/12/bush-s-tookie.html
neutral,Star ... Crow,https://slate.com/news-and-politics/2005/12/star-eats-crow.html
neutral,In ... Justice,https://slate.com/news-and-politics/2005/12/in-justice.html
neutral,Do ... DoD,https://slate.com/news-and-politics/2005/12/the-pentagon-s-new-priorities.html
sadness,Bad ... Press,https://slate.com/news-and-politics/2005/12/bad-news-about-good-press.html
neutral,Flux ... Critics,https://slate.com/news-and-politics/2005/12/flux-ducks-the-critics.html
fear,The ... Armistice,https://slate.com/news-and-politics/2005/12/oprah-and-dave-kiss-and-make-up-but-about-what.html
disgust,Corrupt ... Intentions,https://slate.com/news-and-politics/2005/12/what-cunningham-s-misdeeds-illustrate-about-washington.html
neutral,Minutemen ... Ombudsmen,https://slate.com/news-and-politics/2005/12/al-neuharth-papers-the-loc.html
surprise,What’s ... Commode?,https://slate.com/news-and-politics/2005/12/what-s-a-louis-philippe-commode.html
neutral,Obscure ... Sales,https://slate.com/business/2005/12/obscure-economic-indicator-racehorse-prices.html
neutral,The ... List,https://slate.com/culture/2005/12/amazon-s-best-selling-short.html
surprise,Who ... Bowl?,https://slate.com/culture/2005/12/an-undefeated-season-is-football-s-holy-grail.html
fear,Zombies ... Bush,https://slate.com/culture/2005/12/joe-dante-s-brilliant-anti-war-horror-show.html
neutral,Explosive ... Developments,https://slate.com/news-and-politics/2005/12/explosive-developments.html
neutral,Gravity ... redux,https://slate.com/technology/2005/12/gravity-mine-redux.html
neutral,Today’s ... Pictures,https://slate.com/news-and-politics/2005/12/todays-pictures.html
sadness,Death ... Rocket,https://slate.com/news-and-politics/2005/12/death-by-rocket.html
neutral,Good ... Company,https://slate.com/technology/2005/12/good-company.html
neutral,The ... Music,https://slate.com/technology/2005/12/the-right-price-for-digital-music.html
neutral,Why ... Girl,https://slate.com/technology/2005/12/why-the-screwball-gets-the-girl.html
neutral,Obscure ... Index,https://slate.com/business/2005/12/obscure-economic-indicator-the-global-failures-index.html
neutral,Money ... Toons,https://slate.com/business/2005/12/animation-in-ads-for-charles-schwab.html
neutral,Sirius ... Dough,https://slate.com/news-and-politics/2005/12/sirius-dough.html
neutral,Back ... Blackface,https://slate.com/culture/2005/12/rehabilitating-stepin-fetchit.html
neutral,Hollywood’s ... Evil,https://slate.com/culture/2005/12/why-do-businessmen-wear-the-black-hat.html
neutral,The ... Eye,https://slate.com/news-and-politics/2005/12/the-cia-s-new-black-eye.html
fear,"Bubble, ... Trouble",https://slate.com/news-and-politics/2005/12/bubble-bubble-mortgage-trouble.html
fear,Are ... Dangerous?,https://slate.com/news-and-politics/2005/12/are-sonograms-dangerous.html
disgust,Movies ... Good,https://slate.com/news-and-politics/2005/12/movies-so-bad-they-re-good.html
neutral,Tactical ... Withdrawal?,https://slate.com/news-and-politics/2005/12/don-t-ask-don-t-tell-at-the-supreme-court.html
neutral,Crabby ... Hubble,https://slate.com/technology/2005/12/crabby-hubble.html
neutral,Sit ... John,https://slate.com/technology/2005/12/summoning-the-mojo-of-pre-madden-sports-games.html
surprise,The ... Tourist,https://slate.com/technology/2005/12/the-medical-tourist.html
anger,Rice ... Puffing,https://slate.com/news-and-politics/2005/12/rice-puffing.html
neutral,Sit ... Happens,https://slate.com/human-interest/2005/12/the-search-for-the-best-desk-chair.html
neutral,A ... Target,https://slate.com/news-and-politics/2005/12/slate-on-day-to-day-for-the-week-of-dec-5.html
neutral,How ... DeLay,https://slate.com/news-and-politics/2005/12/how-to-replace-tom-delay.html
neutral,See ... Court,https://slate.com/news-and-politics/2005/12/see-you-in-court.html
neutral,Marathon ... 2,https://slate.com/news-and-politics/2005/12/marathon-of-mirth-part-2.html
anger,Law ... Speech,https://slate.com/news-and-politics/2005/12/law-schools-against-free-speech.html
neutral,Notes ... “Humps”,https://slate.com/culture/2005/12/a-song-so-awful-it-hurts-the-mind.html
neutral,Age ... Beauty,https://slate.com/news-and-politics/2005/12/age-before-beauty.html
neutral,“A ... Innocence”,https://slate.com/culture/2005/12/a-myth-of-innocence.html
neutral,In ... Meanings,https://slate.com/news-and-politics/2005/12/in-arizona-s-border-country-trashed-has-many-meanings.html
neutral,ID: ... stirred,https://slate.com/technology/2005/12/id-shaken-not-stirred.html
neutral,How ... Monument?,https://slate.com/culture/2005/12/the-world-s-best-memorials.html
disgust,Dean’s ... Argument,https://slate.com/news-and-politics/2005/12/dean-s-unwinnable-argument.html
neutral,Bush’s ... Economy,https://slate.com/news-and-politics/2005/12/bush-s-ridiculously-rosy-spin-on-the-iraq-economy.html
neutral,Show ... Trial,https://slate.com/news-and-politics/2005/12/show-and-trial.html
anger,Buy ... Hate,https://slate.com/business/2005/12/buy-stocks-in-companies-you-hate.html
neutral,Shopaholic ... Shopaholic,https://slate.com/human-interest/2005/12/a-roundup-of-slateshopping-coverage.html
neutral,Lip-Service ... Journalism,https://slate.com/news-and-politics/2005/12/why-do-so-few-reporters-go-to-jail-to-protect-sources.html
